Pollutants
city: Ciudad de M&eacute;xico	
cityCode: MEX
country: M&eacute;xico		
mesurementAgency: SIMAT		
URL: http://www.aire.df.gob.mx
timeStamp:,1997/01/01 al 1997/12/31		
average_interval: 001h		
date,id_station,id_parameter,value,unit
06/02/1997,CES,PM10,47,2
06/02/1997,NET,PM10,82,2
07/02/1997,LVI,PM10,84,2
07/02/1997,TLA,PM10,161,2
07/02/1997,XAL,PM10,185,2
07/02/1997,MER,PM10,145,2
07/02/1997,PED,PM10,115,2
07/02/1997,CES,PM10,67,2
07/02/1997,NET,PM10,228,2
08/02/1997,LVI,PM10,56,2
08/02/1997,TLA,PM10,136,2
08/02/1997,XAL,PM10,90,2
08/02/1997,MER,PM10,89,2
08/02/1997,PED,PM10,78,2
08/02/1997,CES,PM10,56,2
08/02/1997,NET,PM10,93,2
09/02/1997,LVI,PM10,51,2
09/02/1997,TLA,PM10,110,2
09/02/1997,XAL,PM10,86,2
09/02/1997,MER,PM10,69,2
09/02/1997,PED,PM10,63,2
09/02/1997,CES,PM10,40,2
09/02/1997,NET,PM10,80,2
10/02/1997,LVI,PM10,61,2
10/02/1997,TLA,PM10,130,2
10/02/1997,XAL,PM10,142,2
10/02/1997,MER,PM10,108,2
10/02/1997,PED,PM10,87,2
10/02/1997,CES,PM10,55,2
10/02/1997,NET,PM10,106,2
11/02/1997,LVI,PM10,79,2
11/02/1997,TLA,PM10,147,2
11/02/1997,XAL,PM10,121,2
11/02/1997,MER,PM10,110,2
11/02/1997,PED,PM10,101,2
11/02/1997,CES,PM10,61,2
11/02/1997,NET,PM10,65,2
12/02/1997,LVI,PM10,57,2
12/02/1997,TLA,PM10,113,2
12/02/1997,XAL,PM10,108,2
12/02/1997,MER,PM10,113,2
12/02/1997,PED,PM10,88,2
12/02/1997,CES,PM10,164,2
13/02/1997,LVI,PM10,58,2
13/02/1997,TLA,PM10,93,2
13/02/1997,XAL,PM10,171,2
13/02/1997,MER,PM10,111,2
13/02/1997,PED,PM10,61,2
13/02/1997,CES,PM10,81,2
13/02/1997,NET,PM10,103,2
14/02/1997,LVI,PM10,75,2
14/02/1997,TLA,PM10,166,2
14/02/1997,XAL,PM10,228,2
14/02/1997,MER,PM10,132,2
14/02/1997,PED,PM10,75,2
14/02/1997,CES,PM10,70,2
14/02/1997,NET,PM10,80,2
