,date,Cases/100k_ÁLVARO OBREGÓN,ASMA/100k_ÁLVARO OBREGÓN,Cases/100k_AZCAPOTZALCO,ASMA/100k_AZCAPOTZALCO,Cases/100k_BENITO JUÁREZ,ASMA/100k_BENITO JUÁREZ,Cases/100k_COYOACÁN,ASMA/100k_COYOACÁN,Cases/100k_CUAJIMALPA DE MORELOS,ASMA/100k_CUAJIMALPA DE MORELOS,Cases/100k_CUAUHTÉMOC,ASMA/100k_CUAUHTÉMOC,Cases/100k_GUSTAVO A. MADERO,ASMA/100k_GUSTAVO A. MADERO,Cases/100k_IZTACALCO,ASMA/100k_IZTACALCO,Cases/100k_IZTAPALAPA,ASMA/100k_IZTAPALAPA,Cases/100k_LA MAGDALENA CONTRERAS,ASMA/100k_LA MAGDALENA CONTRERAS,Cases/100k_MIGUEL HIDALGO,ASMA/100k_MIGUEL HIDALGO,Cases/100k_MILPA ALTA,ASMA/100k_MILPA ALTA,Cases/100k_TLÁHUAC,ASMA/100k_TLÁHUAC,Cases/100k_TLALPAN,ASMA/100k_TLALPAN,Cases/100k_VENUSTIANO CARRANZA,ASMA/100k_VENUSTIANO CARRANZA,Cases/100k_XOCHIMILCO,ASMA/100k_XOCHIMILCO,Cases/100k_TOTAL,ASMA/100k_TOTAL
844,28/06/2014,0.8000192,,4.498189479,,1.197845794,,0.986065255,0.024271635,0.501947557,,6.196566351,,1.975135619,0.012682758,8.71017656,,2.297758919,,0.410027636,,10.15259069,0.081049394,5.075148448,,1.935878183,,3.987570595,,3.744766104,,1.442540024,,,
845,29/06/2014,0.4000096,,6.997183634,,0.479138318,,0.328688418,,0.501947557,,7.510989517,,1.631633772,,6.660723252,0.075669812,1.039462368,0.008079785,0.410027636,,7.683041606,,4.350127241,,0.829662079,,3.692194995,,2.340478815,0.034566017,0.480846675,,,
846,30/06/2014,0.666682667,,5.497787141,,0.958276635,,1.479097882,0.048543269,,,5.821016875,,3.435018468,,9.478721551,0.113504719,2.297758919,,2.050138179,,9.329407665,,1.450042414,,2.488986236,0.040843656,1.919941397,,3.978813986,,3.606350061,,,
847,01/07/2014,0.666682667,,8.496580126,,0.239569159,,1.643442091,0.024271635,0.501947557,,10.13983585,,3.692644853,,5.635996598,,1.422422188,0.024239354,1.230082908,,9.329407665,,2.900084827,,2.21243221,0.040843656,3.839882795,,3.744766104,,6.731853448,,,
848,02/07/2014,0.4000096,,6.747284218,,,,0.657376836,0.024271635,0.501947557,,9.200962158,,4.122022161,0.050731032,6.148359925,,2.133633282,0.016159569,2.050138179,,6.311069891,,1.450042414,,2.21243221,,3.987570595,0.021811686,5.851197038,0.034566017,3.606350061,,,
849,03/07/2014,0.666682667,,6.247485387,,0.958276635,,3.779916809,0.048543269,1.50584267,,5.445467399,,4.293773084,0.038048274,5.635996598,0.037834906,1.313005097,0.016159569,1.230082908,,7.13425292,0.040524697,2.900084827,,2.765540262,0.081687311,3.101443796,0.065435059,3.510718223,0.034566017,8.174393472,,,
850,04/07/2014,0.266673067,,4.248290063,,0.239569159,,1.643442091,0.048543269,0.501947557,,5.633242137,0.13866019,4.036146699,,9.222539887,,2.133633282,0.016159569,0.820055272,,9.603802008,,2.175063621,0.107076787,2.21243221,,2.658380397,,3.978813986,,3.125503386,,,
851,05/07/2014,1.866711468,,5.497787141,,0.958276635,,0.986065255,0.024271635,,,6.008791613,,1.975135619,,3.842724953,,2.188341828,0.008079785,0.820055272,,11.25016807,0.040524697,2.175063621,,2.765540262,,3.692194995,,1.872383052,0.10369805,5.770160098,,,
852,07/07/2014,1.200028801,,6.497384803,,0.718707476,,1.8077863,0.024271635,,,11.07870954,,4.723150393,0.012682758,4.35508828,,2.571301648,,2.050138179,,8.506224636,0.040524697,3.625106034,,3.595202341,,1.919941397,,8.659771616,0.034566017,6.010583435,,,
853,08/07/2014,1.066692267,,5.997585972,,,,0.328688418,,,,4.318818972,,3.692644853,0.012682758,5.635996598,,2.461884556,0.024239354,1.640110543,,12.0733511,,2.175063621,,3.318648315,0.040843656,3.839882795,,1.872383052,,7.693546797,0.035507594,,
854,09/07/2014,0.533346134,,7.74688188,,0.479138318,,2.136474718,0.048543269,,,9.200962158,,3.864395776,0.012682758,5.123633271,,1.586547825,,1.230082908,0.121112159,13.71971715,0.040524697,2.175063621,0.107076787,2.488986236,,3.101443796,,3.744766104,0.069132033,5.770160098,,,
855,10/07/2014,0.266673067,,5.247887725,,0.718707476,,4.108605227,0.048543269,,,8.262088468,,5.06665224,0.038048274,8.71017656,,2.680718739,0.008079785,0.820055272,,11.79895675,0.040524697,1.450042414,,4.148310393,,4.873697394,0.021811686,2.808574578,,7.212700122,,,
856,11/07/2014,0.933355734,,6.997183634,,0.239569159,,1.8077863,0.048543269,,,7.135440041,,5.06665224,,3.842724953,,2.626010193,0.016159569,0.820055272,,7.683041606,,2.175063621,,2.21243221,0.081687311,3.839882795,,5.851197038,,,,,
857,12/07/2014,0.666682667,,7.74688188,,1.197845794,,2.629507345,0.024271635,,,8.637637944,,3.606769391,0.012682758,9.222539887,,1.805382008,0.008079785,1.230082908,,18.38442099,0.12157409,2.900084827,0.107076787,2.765540262,,4.135258395,,4.915005512,,0.240423337,,,
858,13/07/2014,0.666682667,,7.247083049,,0.479138318,,1.643442091,0.048543269,0.501947557,,9.764286371,,3.177392082,0.025365516,8.966358224,,2.407176011,0.016159569,0.410027636,,10.42698504,0.040524697,6.525190862,,3.595202341,0.040843656,3.987570595,,5.851197038,0.034566017,0.480846675,,,
859,14/07/2014,0.666682667,,7.996781296,,,,1.643442091,0.048543269,,,9.200962158,,4.637274931,,4.098906617,,1.914799099,,0.410027636,,12.62213978,,5.075148448,0.321230361,2.488986236,,2.067629197,,4.68095763,0.034566017,3.606350061,,,
860,15/07/2014,0.533346134,,5.497787141,,0.239569159,,1.972130509,0.024271635,,,4.694368448,,4.379648546,0.012682758,6.660723252,,1.805382008,,0.410027636,,14.26850584,0.202623484,2.900084827,,3.871756367,0.081687311,3.101443796,,3.744766104,0.138264067,5.048890086,,,
861,16/07/2014,0.666682667,,5.247887725,,0.718707476,,2.465163136,0.072814904,,,7.323214779,,3.692644853,0.025365516,12.04053819,,2.243050373,,1.230082908,,8.231830293,0.081049394,2.900084827,,2.21243221,,3.544507195,,3.978813986,,4.568043411,,,
862,17/07/2014,1.200028801,,2.998792986,,0.239569159,,1.972130509,0.024271635,1.003895113,,7.698764254,,3.606769391,0.012682758,5.379814934,,2.516593102,,3.280221087,,8.780618979,0.040524697,4.350127241,,1.935878183,0.040843656,3.249131596,0.021811686,3.04262246,0.034566017,0.240423337,,,
863,18/07/2014,0.933355734,,6.997183634,,0.239569159,,1.972130509,0.024271635,0.501947557,,6.384341089,,4.551399469,0.012682758,6.148359925,,2.352467465,,1.230082908,,9.603802008,0.040524697,1.450042414,,2.21243221,,2.510692597,0.021811686,4.915005512,0.069132033,,,,
864,19/07/2014,0.533346134,,5.247887725,,0.958276635,,1.150409464,,2.007790226,,5.445467399,0.027732038,2.404512927,,5.123633271,,1.094170914,0.008079785,0.820055272,,6.311069891,0.040524697,1.450042414,,4.701418446,,2.658380397,,7.72358009,0.034566017,1.202116687,,,
865,20/07/2014,0.533346134,,4.498189479,,0.479138318,,3.286884182,0.097086539,1.003895113,,6.947665303,,3.520893929,0.012682758,9.222539887,,1.695964917,0.008079785,0.410027636,,8.231830293,,2.900084827,,1.106216105,,3.396819396,,4.68095763,0.034566017,,,,
866,21/07/2014,0.666682667,,6.247485387,,0.718707476,,2.465163136,0.024271635,0.501947557,,9.764286371,,4.980776778,0.012682758,6.916904916,,2.078924736,0.008079785,,,10.42698504,0.040524697,1.450042414,0.107076787,3.595202341,0.081687311,4.578321794,0.021811686,4.446909749,,,,,
867,22/07/2014,0.933355734,,6.747284218,,0.718707476,,3.451228391,0.097086539,,,6.384341089,,5.410154086,0.012682758,9.478721551,,2.297758919,,0.410027636,,7.683041606,,2.175063621,,2.21243221,,3.544507195,,5.851197038,0.069132033,,,,
868,23/07/2014,0.4000096,,4.99798831,,0.479138318,,2.793851554,0.072814904,1.50584267,,7.135440041,,4.637274931,0.012682758,6.660723252,,2.626010193,0.016159569,,,7.408647263,,2.900084827,0.107076787,4.424864419,0.040843656,3.987570595,0.021811686,5.617149156,0.069132033,0.240423337,,,
869,24/07/2014,0.933355734,,5.497787141,,0.958276635,,3.122539973,0.024271635,1.003895113,,6.759890565,0.055464076,3.435018468,0.012682758,5.123633271,,2.516593102,,,,9.603802008,,0.725021207,,3.042094288,0.040843656,2.067629197,,7.021436445,,,,,
870,25/07/2014,0.4000096,,5.997585972,,0.958276635,,1.643442091,0.024271635,0.501947557,,5.633242137,0.055464076,3.177392082,0.012682758,5.892178261,,1.860090554,0.016159569,,,12.0733511,0.040524697,2.175063621,,1.106216105,,1.772253598,,4.915005512,0.034566017,,,,
871,26/07/2014,1.066692267,,5.997585972,,0.958276635,,2.465163136,0.024271635,,,8.262088468,,2.833890236,0.025365516,8.453994897,,2.79013583,0.008079785,1.640110543,,10.42698504,0.040524697,0.725021207,,1.106216105,,4.726009594,,4.212861867,0.069132033,1.202116687,,,
872,27/07/2014,0.4000096,,5.997585972,,0.239569159,,1.479097882,0.072814904,1.003895113,,9.576511634,0.027732038,3.692644853,0.012682758,8.453994897,,2.844844376,,0.820055272,,9.055013322,0.040524697,1.450042414,,1.382770131,,2.953755996,,4.212861867,,2.404233374,,,
873,28/07/2014,1.866711468,,4.99798831,,1.197845794,0.035381442,2.136474718,0.024271635,0.501947557,,10.70316006,,3.520893929,0.025365516,4.35508828,0.037834906,1.641256371,,1.640110543,,7.95743595,0.081049394,2.175063621,,4.148310393,,3.544507195,,5.617149156,,5.289313423,,,
874,29/07/2014,0.4000096,,7.496982465,,0.239569159,,1.314753673,0.048543269,1.003895113,,6.008791613,,4.637274931,0.025365516,4.867451607,,1.750673462,0.008079785,0.820055272,,8.780618979,0.12157409,5.800169655,,1.935878183,,3.839882795,0.065435059,6.319292801,0.034566017,4.087196736,0.035507594,,
875,30/07/2014,0.8000192,,8.746479542,,1.197845794,,2.300818927,0.024271635,0.501947557,,5.821016875,,4.723150393,0.025365516,3.58654329,,1.969507645,,1.230082908,,7.95743595,0.081049394,1.450042414,,3.318648315,,2.806068196,0.043623372,4.212861867,,7.212700122,,,
876,31/07/2014,1.333365334,,7.996781296,,0.718707476,,3.122539973,0.048543269,0.501947557,,5.445467399,,3.864395776,0.012682758,4.611269944,,2.461884556,0.008079785,1.640110543,,10.15259069,0.12157409,0.725021207,,3.318648315,0.040843656,3.396819396,0.021811686,6.553340682,0.034566017,6.010583435,,,
877,01/08/2014,0.666682667,,5.497787141,,,,1.8077863,0.024271635,,,7.323214779,,3.692644853,0.012682758,5.635996598,,1.805382008,0.008079785,0.410027636,,9.878196351,0.040524697,2.175063621,,2.21243221,,4.578321794,0.021811686,5.617149156,,6.731853448,0.035507594,,
878,02/08/2014,1.333365334,,5.747686556,,0.479138318,,2.300818927,0.024271635,0.501947557,,7.698764254,0.027732038,3.005641159,0.012682758,6.148359925,,0.437668366,,0.410027636,,8.231830293,0.081049394,2.900084827,,2.488986236,,1.329190198,,3.276670341,,0.480846675,,,
879,03/08/2014,0.666682667,,5.747686556,,1.916553271,,1.314753673,0.024271635,,,9.388736896,,3.349143006,0.025365516,7.429268243,,1.860090554,0.016159569,2.050138179,,11.79895675,0.040524697,3.625106034,,0.829662079,,2.215316997,0.021811686,4.212861867,0.069132033,,,,
880,04/08/2014,1.333365334,,7.496982465,,1.197845794,,2.300818927,0.024271635,0.501947557,,6.008791613,,3.177392082,0.012682758,7.173086579,,2.078924736,0.016159569,0.820055272,,8.780618979,0.12157409,,,3.871756367,0.040843656,4.873697394,0.021811686,3.276670341,,1.923386699,,,
881,05/08/2014,1.066692267,,8.496580126,,1.437414953,,2.136474718,0.024271635,,,6.008791613,,3.520893929,,3.330361626,,2.133633282,0.008079785,0.820055272,,8.231830293,0.040524697,2.900084827,,2.488986236,0.122530967,2.953755996,0.065435059,3.510718223,,2.163810037,,,
882,06/08/2014,0.666682667,,8.246680711,,1.197845794,,2.629507345,0.024271635,,,7.135440041,,4.723150393,0.012682758,4.098906617,,1.313005097,0.008079785,,,6.036675548,0.040524697,0.725021207,,2.765540262,,3.839882795,,6.553340682,0.069132033,3.846773399,,,
883,07/08/2014,0.666682667,,1.999195324,,0.718707476,,0.657376836,,,,6.384341089,,3.950271238,0.012682758,4.867451607,,2.79013583,0.008079785,1.640110543,,7.13425292,,0.725021207,,1.935878183,,2.806068196,,2.574526697,,2.404233374,,,
884,08/08/2014,0.266673067,,1.749295908,,0.479138318,,2.136474718,0.024271635,,,6.384341089,,3.950271238,0.025365516,2.817998299,,1.422422188,,2.460165815,,6.585464234,0.081049394,4.350127241,,4.977972472,,2.067629197,,4.446909749,,3.846773399,,,
885,09/08/2014,0.266673067,,6.497384803,,0.958276635,,1.479097882,,0.501947557,,7.510989517,,3.263267544,0.012682758,4.611269944,,0.930045277,,0.820055272,,8.506224636,0.081049394,0.725021207,,1.106216105,,2.363004797,,10.06405891,0.034566017,0.240423337,,,
886,10/08/2014,0.4000096,,3.748491232,,0.718707476,,2.136474718,,,,7.698764254,,3.177392082,0.012682758,6.660723252,,1.860090554,,0.820055272,,10.15259069,0.040524697,0.725021207,,2.21243221,,2.953755996,,5.383101275,0.034566017,0.240423337,,,
887,11/08/2014,0.933355734,,3.248692401,,0.958276635,,1.643442091,0.024271635,0.501947557,,7.323214779,,3.520893929,0.012682758,2.305634972,,2.024216191,0.008079785,1.640110543,,7.13425292,0.081049394,0.725021207,,5.531080524,,2.806068196,0.021811686,3.744766104,,,,,
888,12/08/2014,0.266673067,,1.499396493,,0.479138318,,1.8077863,0.048543269,,,6.572115827,,3.435018468,0.012682758,3.074179962,,2.297758919,,0.410027636,,7.683041606,,0.725021207,,4.701418446,0.163374623,3.101443796,,3.744766104,0.034566017,,,,
889,13/08/2014,0.666682667,,2.498994155,,0.239569159,,2.793851554,,,,5.445467399,,3.177392082,0.012682758,3.330361626,,1.313005097,,0.820055272,,4.390309489,,2.175063621,,1.106216105,,1.919941397,0.021811686,5.149053393,,3.125503386,,,
890,14/08/2014,0.666682667,,1.999195324,,0.239569159,,1.8077863,0.024271635,,,7.323214779,0.083196114,3.692644853,0.038048274,3.074179962,,2.571301648,,1.230082908,,6.859858577,0.040524697,4.350127241,,3.042094288,,3.101443796,0.043623372,3.276670341,,,,,
891,15/08/2014,0.4000096,,2.249094739,,0.718707476,,1.150409464,0.048543269,,,6.008791613,0.027732038,3.005641159,0.076096548,3.074179962,,0.984753822,,,,3.56712646,0.12157409,3.625106034,,1.659324157,,2.953755996,,5.383101275,0.034566017,2.885080049,,,
892,16/08/2014,1.066692267,,5.247887725,,0.958276635,,1.314753673,0.048543269,,,7.323214779,,2.318637466,0.038048274,3.842724953,0.075669812,1.14887946,0.008079785,,,6.036675548,0.12157409,2.900084827,,2.765540262,,1.919941397,,2.808574578,,1.442540024,,,
893,17/08/2014,0.8000192,,4.99798831,,0.718707476,,0.821721045,,,,6.572115827,,3.950271238,0.012682758,4.35508828,0.113504719,1.750673462,,,,10.97577372,0.040524697,6.525190862,,0.829662079,,2.215316997,0.065435059,4.212861867,0.069132033,,,,
894,18/08/2014,1.733374934,,1.499396493,,0.239569159,,1.314753673,0.048543269,2.509737783,,6.008791613,,2.748014774,0.012682758,6.404541589,,1.914799099,0.008079785,,,4.664703832,,4.350127241,,2.21243221,,3.101443796,0.021811686,3.276670341,0.034566017,,,,
895,19/08/2014,0.666682667,,2.249094739,,0.479138318,,1.972130509,0.024271635,0.501947557,,5.257692662,,3.520893929,0.012682758,5.123633271,,2.297758919,,,,8.780618979,0.12157409,2.175063621,,1.659324157,,2.806068196,0.021811686,3.978813986,,,,,
896,20/08/2014,1.200028801,,2.998792986,,,,0.986065255,0.024271635,,,5.445467399,,4.207897623,0.012682758,2.817998299,,1.805382008,,0.820055272,,3.841520803,,1.450042414,,3.318648315,0.040843656,2.658380397,,0.936191526,,0.480846675,,,
897,21/08/2014,1.733374934,,2.74889357,,,,2.300818927,0.024271635,,,6.384341089,,3.091516621,0.012682758,5.892178261,,1.531839279,,1.230082908,,8.506224636,,1.450042414,,3.871756367,,3.839882795,0.043623372,3.276670341,0.10369805,,,,
898,22/08/2014,1.200028801,,2.74889357,,,,2.465163136,0.048543269,,,5.821016875,,3.263267544,,7.173086579,,1.805382008,0.008079785,0.410027636,,6.585464234,0.12157409,0.725021207,,3.318648315,,2.658380397,0.021811686,6.085244919,0.034566017,,,,
899,23/08/2014,1.066692267,,3.748491232,,0.479138318,,1.643442091,0.024271635,,,6.759890565,,3.778520314,,2.817998299,0.075669812,1.805382008,0.008079785,,,8.506224636,0.040524697,2.175063621,,1.659324157,,1.624565798,,5.851197038,0.034566017,,,,
900,24/08/2014,0.666682667,,7.496982465,,0.958276635,,3.451228391,0.024271635,1.003895113,,9.200962158,,3.864395776,0.012682758,4.611269944,0.037834906,1.695964917,0.032319139,,,7.95743595,0.081049394,2.900084827,0.428307147,3.595202341,,2.215316997,0.021811686,3.978813986,0.034566017,,,,
901,25/08/2014,0.933355734,,6.497384803,,1.437414953,,1.314753673,0.024271635,1.003895113,,6.759890565,,6.784161473,0.038048274,,,1.422422188,,,,9.603802008,,2.900084827,,6.637296629,0.122530967,3.692194995,,4.446909749,0.034566017,0.240423337,,,
902,26/08/2014,0.4000096,,5.747686556,,0.239569159,,0.986065255,0.048543269,1.50584267,,7.323214779,,4.207897623,0.025365516,8.197813233,,3.446638379,0.008079785,2.870193451,,11.52456241,0.040524697,2.175063621,,4.701418446,0.081687311,2.658380397,,6.553340682,0.034566017,2.644656712,,,
903,27/08/2014,1.066692267,,4.99798831,,1.437414953,0.070762884,2.465163136,0.024271635,,,5.821016875,,4.551399469,0.012682758,5.892178261,,2.407176011,0.008079785,,,9.603802008,,2.900084827,,4.424864419,0.040843656,4.578321794,0.109058431,7.255484327,0.034566017,4.808466748,,,
904,28/08/2014,0.933355734,,5.247887725,,0.479138318,,2.465163136,0.024271635,1.003895113,0.14826306,7.323214779,,5.324278625,0.012682758,6.916904916,0.037834906,2.297758919,,3.280221087,,7.408647263,0.040524697,0.725021207,,4.701418446,0.081687311,3.839882795,0.021811686,5.851197038,0.069132033,0.721270012,,,
905,29/08/2014,0.666682667,,4.748088894,,0.239569159,,2.136474718,0.024271635,,,4.694368448,,5.410154086,0.012682758,4.35508828,,2.407176011,,2.460165815,,10.70137938,0.081049394,2.175063621,,4.148310393,0.040843656,4.578321794,0.021811686,3.978813986,,3.846773399,,,
906,30/08/2014,0.666682667,,10.24587603,,0.479138318,,2.465163136,0.024271635,,,3.004395807,,4.207897623,0.012682758,3.58654329,,2.024216191,,1.230082908,,9.603802008,0.040524697,2.175063621,,1.106216105,,4.135258395,0.043623372,7.021436445,0.069132033,3.365926724,,,
907,31/08/2014,0.533346134,,7.74688188,,0.718707476,,1.150409464,0.024271635,,,1.689972641,0.027732038,4.894901316,0.025365516,9.734903215,,2.133633282,,1.640110543,,7.95743595,0.040524697,8.700254482,,1.935878183,,4.578321794,0.021811686,4.68095763,0.034566017,3.606350061,,,
908,01/09/2014,0.666682667,,4.748088894,,1.197845794,,1.8077863,0.072814904,0.501947557,,11.26648427,0.083196114,6.011282318,0.025365516,8.453994897,,3.17309565,,4.100276359,,10.97577372,0.081049394,5.800169655,,5.80763455,0.122530967,5.021385193,0.043623372,3.978813986,0.069132033,7.45312346,,,
909,02/09/2014,0.666682667,,5.997585972,,0.718707476,,2.629507345,0.145629808,1.003895113,,10.32761059,,5.58190501,0.038048274,5.379814934,,2.516593102,0.008079785,1.640110543,,7.13425292,0.040524697,5.800169655,0.214153574,3.042094288,0.040843656,4.135258395,0.043623372,4.915005512,0.034566017,7.693546797,,,
910,03/09/2014,1.066692267,,4.498189479,,0.479138318,,3.451228391,0.072814904,0.501947557,,10.32761059,,4.980776778,0.012682758,7.685449906,,2.461884556,,1.640110543,,9.878196351,0.040524697,1.450042414,,3.871756367,0.040843656,5.169072993,0.021811686,3.04262246,0.034566017,8.655240147,,,
911,04/09/2014,0.8000192,,3.498591817,,0.958276635,,2.629507345,0.024271635,0.501947557,,3.755494758,,4.723150393,0.025365516,4.611269944,,3.282512742,0.032319139,2.870193451,,6.585464234,0.081049394,3.625106034,,4.977972472,0.040843656,4.873697394,,4.915005512,0.034566017,4.568043411,,,
912,05/09/2014,0.8000192,,6.997183634,,0.479138318,,1.972130509,0.024271635,,,7.135440041,,4.465524008,0.038048274,7.94163157,,1.860090554,0.008079785,1.640110543,,10.15259069,0.081049394,1.450042414,,4.977972472,0.040843656,3.249131596,0.043623372,5.383101275,0.069132033,6.972276785,,,
913,06/09/2014,0.8000192,,7.74688188,,0.718707476,,2.136474718,0.024271635,0.501947557,,8.449863206,0.027732038,4.207897623,0.038048274,7.94163157,0.037834906,1.695964917,,0.820055272,,8.506224636,0.040524697,3.625106034,,2.488986236,,4.135258395,0.065435059,5.383101275,0.034566017,4.327620073,,,
914,07/09/2014,0.533346134,0.039384359,10.99557428,,1.916553271,,2.465163136,0.024271635,0.501947557,,15.58530325,0.055464076,5.410154086,0.025365516,10.24726654,,2.297758919,,0.820055272,,9.055013322,0.040524697,5.075148448,0.107076787,4.148310393,0.081687311,2.953755996,,6.787388564,0.034566017,3.125503386,,,
915,08/09/2014,1.466701868,,4.99798831,,0.239569159,,3.286884182,0.024271635,,,11.07870954,0.083196114,7.471165167,0.012682758,9.991084878,,2.954261467,0.008079785,2.050138179,,12.34774544,0.081049394,2.900084827,,7.190404682,,6.055199792,,5.149053393,0.034566017,6.010583435,,,
916,09/09/2014,1.733374934,,8.246680711,,,,2.793851554,0.024271635,,,7.323214779,,5.753655933,0.038048274,7.94163157,0.075669812,3.118387105,,2.460165815,,13.17092847,0.081049394,4.350127241,,5.531080524,0.040843656,4.282946194,0.043623372,2.340478815,,7.212700122,,,
917,10/09/2014,0.8000192,,5.997585972,,0.479138318,,2.300818927,0.072814904,1.50584267,,11.26648427,0.083196114,6.183033242,0.025365516,9.478721551,0.075669812,3.227804196,,1.230082908,,7.95743595,0.081049394,3.625106034,,4.424864419,0.040843656,3.396819396,0.021811686,7.957627972,0.069132033,6.251006773,,,
918,11/09/2014,1.333365334,,8.496580126,,0.718707476,,4.437293645,0.048543269,,,7.323214779,0.027732038,6.09715778,0.012682758,7.94163157,,3.501346924,0.016159569,2.460165815,,9.603802008,0.040524697,0.725021207,,6.084188577,0.040843656,1.181502398,,6.787388564,0.034566017,0.96169335,,,
919,12/09/2014,0.266673067,,9.496177788,,0.239569159,,2.793851554,0.024271635,,,3.755494758,,5.410154086,0.025365516,4.867451607,,2.516593102,0.008079785,,,9.603802008,0.081049394,4.350127241,,3.042094288,,3.544507195,,2.340478815,,5.770160098,,,
920,13/09/2014,0.4000096,,7.996781296,,0.958276635,,1.479097882,0.024271635,,,3.379945282,,4.551399469,0.012682758,5.635996598,,1.586547825,0.024239354,0.410027636,,10.42698504,0.081049394,2.900084827,0.107076787,1.659324157,,2.363004797,0.043623372,6.553340682,0.034566017,4.568043411,,,
921,14/09/2014,0.8000192,,11.74527253,,0.718707476,,5.094670482,0.024271635,0.501947557,,8.825412682,0.027732038,5.324278625,0.012682758,11.78435652,,1.860090554,0.016159569,,,2.743943431,0.040524697,2.900084827,,1.106216105,,3.396819396,,6.787388564,0.034566017,6.972276785,0.035507594,,
922,15/09/2014,0.533346134,,5.997585972,,0.479138318,,1.150409464,0.024271635,0.501947557,,12.76868218,,4.551399469,0.012682758,8.197813233,0.113504719,2.844844376,0.008079785,,,12.34774544,0.12157409,5.800169655,,6.913850655,0.040843656,4.282946194,0.065435059,5.617149156,,2.404233374,,,
923,16/09/2014,0.533346134,,11.49537311,,0.718707476,,5.4233589,0.048543269,,,3.379945282,0.027732038,5.238403163,0.06341379,12.29671985,0.075669812,1.860090554,0.016159569,,,7.95743595,,5.800169655,0.107076787,2.21243221,0.040843656,5.612136393,,4.446909749,0.034566017,1.682963362,,,
924,17/09/2014,1.333365334,,6.247485387,,0.718707476,,5.094670482,0.048543269,,,6.947665303,,6.09715778,0.038048274,7.94163157,0.037834906,3.118387105,,,,8.231830293,0.040524697,5.075148448,,7.743512734,0.081687311,5.316760793,0.043623372,7.72358009,0.034566017,0.480846675,,,
925,18/09/2014,1.333365334,,8.496580126,,0.479138318,,5.916391527,0.072814904,,,10.8909348,0.055464076,5.753655933,0.012682758,9.991084878,,3.610764016,,0.820055272,,8.506224636,0.040524697,4.350127241,,5.254526498,,3.396819396,0.065435059,5.617149156,0.069132033,,,,
926,19/09/2014,1.200028801,0.078768717,6.997183634,,0.958276635,,4.108605227,0.024271635,0.501947557,,8.449863206,0.027732038,4.379648546,0.012682758,10.24726654,,3.446638379,0.016159569,,,9.055013322,0.162098787,2.175063621,,5.254526498,0.040843656,3.101443796,0.065435059,9.361915261,0.069132033,6.731853448,,,
927,20/09/2014,0.266673067,,16.74326084,,0.479138318,,1.8077863,0.048543269,,,9.200962158,0.055464076,4.122022161,0.025365516,5.635996598,,1.586547825,,,,8.780618979,0.040524697,0.725021207,,3.595202341,,2.658380397,,8.425723735,0.034566017,1.682963362,,,
928,21/09/2014,0.666682667,,8.746479542,,0.718707476,,5.259014691,0.072814904,,,12.3931327,0.083196114,4.723150393,0.050731032,11.78435652,,1.914799099,0.008079785,,,6.859858577,0.162098787,7.250212069,,2.488986236,,3.396819396,,6.553340682,0.034566017,7.933970135,,,
929,22/09/2014,1.333365334,,6.497384803,,0.958276635,,7.395489409,0.072814904,0.501947557,,11.82980849,,3.778520314,0.012682758,9.478721551,,5.142603295,0.008079785,,,12.62213978,0.12157409,4.350127241,,7.190404682,0.040843656,6.055199792,0.043623372,5.149053393,,8.414816809,0.035507594,,
930,23/09/2014,1.066692267,,4.99798831,,0.479138318,,5.4233589,0.048543269,1.003895113,,5.445467399,,2.662139312,0.038048274,8.453994897,,2.844844376,0.008079785,,,7.408647263,0.040524697,9.425275689,,2.21243221,,5.612136393,0.021811686,9.361915261,0.034566017,1.682963362,,,
931,24/09/2014,1.333365334,,4.99798831,,0.479138318,,3.944261018,0.024271635,1.50584267,,6.384341089,,3.778520314,0.012682758,9.991084878,,2.461884556,0.008079785,,,8.506224636,0.040524697,3.625106034,,2.765540262,,5.021385193,0.021811686,7.021436445,,,,,
932,25/09/2014,1.600038401,,5.997585972,,0.718707476,,5.4233589,0.072814904,1.50584267,,7.698764254,,4.980776778,0.025365516,2.049453308,,2.078924736,0.008079785,,,6.585464234,0.040524697,2.900084827,,3.871756367,,5.612136393,0.021811686,5.383101275,0.034566017,0.240423337,,,
933,26/09/2014,0.533346134,,9.246278373,,1.197845794,,3.451228391,0.048543269,1.50584267,,8.262088468,,4.894901316,0.012682758,7.685449906,,3.884306744,,0.410027636,,7.95743595,0.12157409,3.625106034,,12.44493118,0.081687311,3.692194995,0.021811686,6.319292801,0.034566017,3.125503386,,,
934,27/09/2014,0.933355734,,7.996781296,,0.239569159,,4.437293645,0.024271635,,,9.576511634,,1.975135619,0.025365516,5.379814934,,2.735427285,,0.410027636,,8.506224636,0.040524697,4.350127241,,2.21243221,,4.430633994,,7.72358009,0.034566017,1.923386699,,,
935,28/09/2014,0.8000192,,9.246278373,,0.958276635,,5.259014691,0.048543269,,,12.20535796,,4.809025855,,7.94163157,,2.297758919,0.008079785,1.230082908,,7.13425292,0.081049394,2.900084827,0.107076787,6.084188577,,3.544507195,,6.319292801,0.034566017,6.010583435,,,
